date;mois;jour_semaine;admissions_urgences;lits_occupes;lits_total;taux_occupation;sorties_patient;duree_sejour_moyen;revenus_jour;grippe_saison;epidemies;temperature;urgences_pediatriques;reanimation_occupes;stock_masques;stock_oxygene;stock_medicaments;stock_consommables;stocks_materiel;ide_dispo;medecins_dispo;personnel_dispo;personnel_rea;absences_personnel;conso_masques_par_patient;conso_masques_jour;conso_oxygene_par_patient;conso_oxygene_jour;ratio_ide_patients;besoins_ide;deficit_ide;ratio_medecins_patients;besoins_medecins;deficit_medecins;alerte_stocks;alerte_personnel;alerte_saturation;scenario;vacances_zone_c;nom_vacances;trend_fievre;trend_covid;trend_gastro;trend_grippe;trend_toux
31/10/2021;10;6;148;627;1800;34.8;150;4.2;148498;27;0;0.9;65;62;4126;1387;8745;2527;81.7;253;101;354;54;12;6.3;932;2.4;355;0.8;118;0;0.3;44;0;0;0;0;grève;True;Vacances de la Toussaint;1;21;2;1;2
01/11/2021;11;0;143;637;1800;35.4;164;5.2;123402;26;0;5.3;69;63;4464;1225;9320;2041;83.7;253;133;386;63;16;5.2;744;2.6;372;0.8;114;0;0.3;43;0;0;0;0;normal;True;Vacances de la Toussaint;1;41;2;1;1
02/11/2021;11;1;144;638;1800;35.4;150;4.5;153848;34;0;6.2;62;63;4347;1419;9616;2480;88.8;255;132;387;52;24;11.3;1627;2.7;389;0.8;115;0;0.3;43;0;0;0;0;normal;True;Vacances de la Toussaint;1;41;2;1;1
03/11/2021;11;2;142;642;1800;35.7;160;3.6;156424;34;1;4.1;77;114;4492;1460;9510;2213;78.0;245;117;362;54;55;9.0;1278;2.8;398;0.8;114;0;0.3;43;0;0;0;0;grève;True;Vacances de la Toussaint;1;41;2;1;1
04/11/2021;11;3;134;640;1800;35.6;150;2.6;113117;28;0;-1.0;55;64;3778;1220;8334;2668;85.8;240;132;372;58;12;8.7;1166;3.1;415;0.8;107;0;0.3;40;0;0;0;0;grève;True;Vacances de la Toussaint;1;41;2;1;1
05/11/2021;11;4;155;645;1800;35.8;150;4.8;153004;30;0;2.1;71;64;3501;1749;8861;2291;77.1;232;113;345;62;19;9.9;1534;3.2;496;0.8;124;0;0.3;46;0;0;0;0;grève;True;Vacances de la Toussaint;1;41;2;1;1
06/11/2021;11;5;141;647;1800;35.9;167;5.1;116797;32;0;13.3;72;64;3303;1887;8069;1852;71.3;208;98;306;48;17;11.9;1678;3.9;550;0.8;113;0;0.3;42;0;0;0;0;grève;True;Vacances de la Toussaint;1;41;2;1;1
07/11/2021;11;6;143;644;1800;35.8;150;5.5;148616;33;0;-0.9;56;64;3758;1576;8240;2212;62.1;202;104;306;44;11;6.2;887;3.4;486;0.8;114;0;0.3;43;0;0;0;0;grève;True;Vacances de la Toussaint;1;41;2;1;1
08/11/2021;11;0;152;650;1800;36.1;150;7.4;137676;31;0;5.5;75;65;3741;1689;8559;1992;70.8;239;106;345;64;22;5.9;897;3.2;486;0.8;122;0;0.3;46;0;0;0;0;grève;False;;1;41;2;1;1
09/11/2021;11;1;177;671;1800;37.3;174;2.0;178956;30;0;12.6;71;67;3512;1173;6717;1881;59.0;262;122;384;53;15;7.1;1257;2.5;442;0.8;142;0;0.3;53;0;0;0;0;normal;False;;1;41;2;1;1
10/11/2021;11;2;148;675;1800;37.5;169;4.4;149034;34;0;3.1;79;67;4062;1527;8518;2162;81.8;256;116;372;57;16;11.3;1672;1.8;266;0.8;118;0;0.3;44;0;0;0;0;grève;False;;1;41;2;1;1
11/11/2021;11;3;153;687;1800;38.2;150;6.3;178970;41;0;11.7;60;68;4035;1425;7610;2317;81.4;244;122;366;53;17;7.9;1209;1.6;245;0.8;122;0;0.3;46;0;0;0;0;grève;False;;1;41;2;1;1
12/11/2021;11;4;154;687;1800;38.2;150;4.3;157024;30;0;1.7;80;68;3735;1620;7203;2502;64.2;243;99;342;53;22;10.6;1632;2.7;416;0.8;123;0;0.3;46;0;0;0;0;grève;False;;1;41;2;1;1
13/11/2021;11;5;162;700;1800;38.9;150;2.0;167378;34;0;-3.3;75;70;3877;974;8691;2032;79.7;217;98;315;61;15;6.4;1037;3.2;518;0.8;130;0;0.3;49;0;0;0;0;grève;False;;1;41;2;1;1
14/11/2021;11;6;153;706;1800;39.2;150;2.6;146981;24;0;2.4;86;70;4189;1480;7955;2598;63.0;212;96;308;46;23;8.5;1300;3.1;474;0.8;122;0;0.3;46;0;0;0;0;grève;False;;1;41;2;1;1
15/11/2021;11;0;148;704;1800;39.1;164;5.0;174586;29;1;1.8;58;120;3416;1681;8399;1749;84.9;272;140;412;68;38;5.9;873;3.9;577;0.8;118;0;0.3;44;0;0;0;0;épidemie;False;;1;41;2;1;1
16/11/2021;11;1;135;677;1800;37.6;150;4.9;149968;24;0;-1.8;71;67;4386;1642;8190;2073;74.4;248;129;377;55;14;7.9;1066;2.5;338;0.8;108;0;0.3;40;0;0;0;0;grève;False;;1;41;2;1;1
17/11/2021;11;2;160;685;1800;38.1;150;5.5;146266;33;0;3.4;57;68;3414;1676;7586;2814;74.9;262;119;381;67;18;6.8;1088;3.1;496;0.8;128;0;0.3;48;0;0;0;0;normal;False;;1;41;2;1;1
18/11/2021;11;3;162;690;1800;38.3;150;3.3;184305;22;0;9.1;74;69;4423;1394;8150;1847;82.4;255;130;385;57;18;8.8;1426;3.7;599;0.8;130;0;0.3;49;0;0;0;0;normal;False;;1;41;2;1;1
19/11/2021;11;4;159;694;1800;38.6;150;4.9;154700;20;0;2.9;58;69;3811;958;7002;2580;76.2;238;99;337;48;12;10.5;1670;2.5;398;0.8;127;0;0.3;48;0;0;0;0;grève;False;;1;41;2;1;1
20/11/2021;11;5;161;693;1800;38.5;189;3.1;182166;34;0;3.9;68;69;3744;1736;7991;2187;70.0;202;85;287;52;13;11.6;1868;2.7;435;0.8;129;0;0.3;48;0;0;0;0;grève;False;;1;41;2;1;1
21/11/2021;11;6;166;701;1800;38.9;155;4.9;187440;31;0;11.0;67;70;2777;1653;9592;2148;77.1;224;97;321;47;25;7.0;1162;3.8;631;0.8;133;0;0.3;50;0;0;0;0;grève;False;;1;41;2;1;1
22/11/2021;11;0;168;714;1800;39.7;200;4.6;147092;38;0;2.7;68;71;3984;1809;7024;2440;62.0;243;126;369;58;10;10.2;1714;2.9;487;0.8;134;0;0.3;50;0;0;0;0;grève;False;;1;41;2;1;1
23/11/2021;11;1;161;731;1800;40.6;160;3.3;173953;31;0;8.3;60;73;3759;1531;9208;2433;55.6;258;107;365;44;9;11.2;1803;3.5;564;0.8;129;0;0.3;48;0;0;0;0;grève;False;;1;41;2;1;1
24/11/2021;11;2;166;735;1800;40.8;150;6.8;152099;25;0;-0.9;58;73;3759;1585;9677;2570;79.3;268;119;387;57;20;5.9;979;3.8;631;0.8;133;0;0.3;50;0;0;0;0;normal;False;;1;41;2;1;1
25/11/2021;11;3;186;750;1800;41.7;215;2.0;170933;32;0;2.2;70;75;3465;1907;7139;1995;56.0;279;122;401;62;14;9.1;1693;2.9;539;0.8;149;0;0.3;56;0;0;0;0;normal;False;;1;41;2;1;1
26/11/2021;11;4;169;757;1800;42.1;166;4.3;155233;26;0;5.4;55;75;3960;1122;8234;2197;77.0;281;97;378;62;16;9.3;1572;1.8;304;0.8;135;0;0.3;51;0;0;0;0;grève;False;;1;41;2;1;1
27/11/2021;11;5;155;753;1800;41.8;167;3.2;168985;25;0;11.2;62;75;4172;1623;7100;2149;73.2;244;92;336;63;14;6.9;1070;3.6;558;0.8;124;0;0.3;46;0;0;0;0;grève;False;;1;41;2;1;1
28/11/2021;11;6;156;746;1800;41.4;186;7.3;139141;40;0;2.9;69;74;3994;1775;6968;1886;71.8;217;106;323;52;24;5.2;811;3.5;546;0.8;125;0;0.3;47;0;0;0;0;grève;False;;1;41;2;1;1
29/11/2021;11;0;165;744;1800;41.3;150;5.4;132060;33;0;3.0;81;74;4338;1547;8153;2226;62.7;227;120;347;52;18;6.8;1122;1.8;297;0.8;132;0;0.3;50;0;0;0;0;grève;False;;1;41;2;1;1
30/11/2021;11;1;198;768;1800;42.7;166;3.5;215047;30;0;7.9;74;76;3056;1419;7951;1960;60.8;230;121;351;57;14;9.1;1802;2.9;574;0.8;158;0;0.3;59;0;0;0;0;grève;False;;1;41;2;1;1
01/12/2021;12;2;173;773;1800;42.9;188;4.1;150246;38;0;8.7;72;77;3319;1184;7470;1573;69.0;263;104;367;52;15;6.4;1107;2.7;467;0.8;138;0;0.3;52;0;0;0;0;grève;False;;1;77;2;1;2
02/12/2021;12;3;176;766;1800;42.6;160;7.3;148156;21;0;3.0;58;76;3795;1765;6983;2452;69.9;254;123;377;56;16;7.0;1232;3.6;634;0.8;141;0;0.3;53;0;0;0;0;grève;False;;1;77;2;1;2
03/12/2021;12;4;181;774;1800;43.0;158;3.1;161996;24;0;5.2;69;77;3882;1670;7200;2139;60.2;226;95;321;57;16;10.0;1810;2.2;398;0.8;145;0;0.3;54;0;0;0;0;grève;False;;1;77;2;1;2
04/12/2021;12;5;171;784;1800;43.6;150;2.0;162785;24;0;11.8;69;78;3890;1743;8660;1934;75.2;230;87;317;56;6;7.8;1334;2.6;445;0.8;137;0;0.3;51;0;0;0;0;grève;False;;1;77;2;1;2
05/12/2021;12;6;190;806;1800;44.8;153;4.9;188169;33;0;2.8;62;80;2836;1425;8438;2149;72.3;235;86;321;60;11;5.5;1045;3.0;570;0.8;152;0;0.3;57;0;0;0;0;grève;False;;1;77;2;1;2
06/12/2021;12;0;182;817;1800;45.4;201;5.0;148845;28;0;9.1;74;81;2942;1389;8330;1932;71.1;270;113;383;52;18;7.8;1420;2.8;510;0.8;146;0;0.3;55;0;0;0;0;hiver;False;;1;77;2;1;2
07/12/2021;12;1;186;809;1800;44.9;158;5.5;221011;25;0;5.8;77;80;3419;1440;7459;2130;63.0;235;126;361;54;15;12.0;2232;3.9;725;0.8;149;0;0.3;56;0;0;0;0;grève;False;;1;77;2;1;2
08/12/2021;12;2;198;825;1800;45.8;195;5.5;215112;23;0;13.6;80;82;2521;1745;6763;2426;71.2;230;113;343;55;14;6.8;1346;3.9;772;0.8;158;0;0.3;59;0;0;0;0;grève;False;;1;77;2;1;2
09/12/2021;12;3;188;833;1800;46.3;195;7.2;174704;29;0;10.5;66;83;3626;1383;8794;2179;71.1;260;126;386;63;15;6.9;1297;1.7;320;0.8;150;0;0.3;56;0;0;0;0;hiver;False;;1;77;2;1;2
10/12/2021;12;4;175;829;1800;46.1;169;2.0;162309;34;0;11.9;65;82;3562;1771;9212;1978;52.9;263;129;392;60;19;6.2;1085;2.2;385;0.8;140;0;0.3;52;0;0;0;0;hiver;False;;1;77;2;1;2
11/12/2021;12;5;204;850;1800;47.2;165;2.7;199801;27;0;6.4;60;85;2910;1358;7132;1670;65.0;227;103;330;59;17;6.9;1408;1.5;306;0.8;163;0;0.3;61;0;0;0;0;grève;False;;1;77;2;1;2
12/12/2021;12;6;205;860;1800;47.8;228;5.5;215352;34;0;12.0;64;86;3084;1213;7412;1760;78.6;238;104;342;56;20;9.0;1845;2.5;512;0.8;164;0;0.3;62;0;0;0;0;grève;False;;1;77;2;1;2
13/12/2021;12;0;166;850;1800;47.2;150;2.8;142519;24;0;12.0;65;85;3726;1086;6834;2413;77.9;241;113;354;55;15;11.8;1959;3.2;531;0.8;133;0;0.3;50;0;0;0;0;grève;False;;1;77;2;1;2
14/12/2021;12;1;191;853;1800;47.4;211;2.3;167234;29;1;11.1;66;135;2725;1541;8135;2028;74.8;236;125;361;59;39;9.3;1776;2.7;516;0.8;153;0;0.3;57;0;0;0;0;grève;False;;1;77;2;1;2
15/12/2021;12;2;199;854;1800;47.4;230;7.3;227611;34;0;8.0;78;85;3106;1556;9272;2172;58.6;262;146;408;60;9;7.9;1572;1.7;338;0.8;159;0;0.3;60;0;0;0;0;hiver;False;;1;77;2;1;2
16/12/2021;12;3;203;863;1800;47.9;197;2.1;183208;23;0;10.0;75;86;3244;1160;8318;1901;64.5;237;113;350;57;19;7.7;1563;2.0;406;0.8;162;0;0.3;61;0;0;0;0;grève;False;;1;77;2;1;2
17/12/2021;12;4;205;883;1800;49.1;207;4.0;195176;31;0;2.1;78;88;3210;1680;9309;1694;61.6;214;111;325;50;10;5.2;1066;1.9;390;0.8;164;0;0.3;62;0;0;0;0;grève;False;;1;77;2;1;2
18/12/2021;12;5;191;874;1800;48.6;189;4.4;219365;29;0;16.7;71;87;3336;1150;7395;2224;65.6;211;93;304;50;19;5.0;955;2.8;535;0.8;153;0;0.3;57;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
19/12/2021;12;6;213;879;1800;48.8;203;6.5;226900;26;0;7.4;74;87;3975;1502;6397;1692;57.5;227;74;301;59;9;10.6;2258;3.2;682;0.8;170;0;0.3;64;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
20/12/2021;12;0;209;907;1800;50.4;241;2.0;195767;29;0;8.7;59;90;3802;1524;8695;1832;52.5;247;130;377;58;23;8.4;1756;2.3;481;0.8;167;0;0.3;63;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
21/12/2021;12;1;195;910;1800;50.6;225;5.1;209329;36;0;4.9;67;91;3118;1629;7797;1657;65.4;257;113;370;59;16;5.2;1014;1.8;351;0.8;156;0;0.3;58;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
22/12/2021;12;2;215;920;1800;51.1;200;3.2;173693;33;0;13.0;65;92;2761;960;6705;1644;55.1;238;122;360;54;13;7.0;1505;3.5;752;0.8;172;0;0.3;64;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
23/12/2021;12;3;217;929;1800;51.6;226;5.4;237454;31;0;12.6;70;92;3057;1562;8893;2183;65.6;277;92;369;54;12;7.5;1628;3.6;781;0.8;174;0;0.3;65;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
24/12/2021;12;4;219;938;1800;52.1;256;3.1;217863;33;0;9.5;83;93;3861;1314;6887;2219;60.3;278;108;386;61;12;10.5;2300;2.2;482;0.8;175;0;0.3;66;0;0;0;0;hiver;True;Vacances de Noël;1;77;2;1;2
25/12/2021;12;5;216;954;1800;53.0;255;6.9;243059;25;0;1.5;80;95;2208;1283;6512;2247;45.7;217;112;329;54;17;8.0;1728;2.6;562;0.8;173;0;0.3;65;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
26/12/2021;12;6;227;963;1800;53.5;227;3.1;268281;30;0;8.2;62;96;3225;1484;7757;2193;70.2;212;93;305;46;18;10.5;2384;1.7;386;0.8;182;0;0.3;68;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
27/12/2021;12;0;189;950;1800;52.8;185;2.0;221190;26;0;13.0;72;95;3333;1625;6690;1948;69.5;220;107;327;52;18;9.4;1777;2.1;397;0.8;151;0;0.3;57;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
28/12/2021;12;1;188;946;1800;52.6;171;3.3;218777;27;0;12.4;72;94;4095;1038;8561;2259;62.5;230;124;354;48;16;5.2;978;3.4;639;0.8;150;0;0.3;56;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
29/12/2021;12;2;211;943;1800;52.4;249;4.1;212027;29;0;11.3;69;94;3802;1109;6546;2260;59.3;228;131;359;59;16;11.8;2490;2.4;506;0.8;169;0;0.3;63;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
30/12/2021;12;3;210;939;1800;52.2;179;6.1;198252;23;0;10.0;70;93;2585;1609;7681;1688;52.4;242;121;363;65;15;6.3;1323;3.0;630;0.8;168;0;0.3;63;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
31/12/2021;12;4;219;939;1800;52.2;225;2.6;215937;23;0;5.6;69;93;3846;1437;7625;1963;60.1;260;111;371;68;14;6.9;1511;3.9;854;0.8;175;0;0.3;66;0;0;0;0;grève;True;Vacances de Noël;1;77;2;1;2
01/01/2022;1;5;194;924;1800;51.3;177;2.6;208736;40;0;15.9;75;92;2281;1454;7883;1991;70.5;227;86;313;48;16;10.7;2076;3.3;640;0.8;155;0;0.3;58;0;0;0;0;grève;True;Vacances de Noël;1;83;2;1;1
02/01/2022;1;6;236;930;1800;51.7;215;5.9;272249;35;0;6.5;72;93;3418;1094;6137;1258;71.5;219;102;321;53;12;6.3;1487;2.6;614;0.8;189;0;0.3;71;0;0;0;0;grève;True;Vacances de Noël;1;83;2;1;1
03/01/2022;1;0;189;930;1800;51.7;181;2.4;166848;28;0;11.6;61;93;3839;1520;7576;2152;65.3;294;127;421;66;16;7.8;1474;2.4;454;0.8;151;0;0.3;57;0;0;0;0;hiver;False;;1;83;2;1;1
04/01/2022;1;1;220;951;1800;52.8;263;4.2;256801;27;0;8.4;58;95;4082;1583;8458;1685;60.8;251;134;385;47;20;11.1;2442;2.0;440;0.8;176;0;0.3;66;0;0;0;0;hiver;False;;1;83;2;1;1
05/01/2022;1;2;214;953;1800;52.9;175;4.3;240979;28;0;16.7;66;95;3401;1821;7270;2245;71.0;232;136;368;49;7;9.5;2033;3.4;728;0.8;171;0;0.3;64;0;0;0;0;grève;False;;1;83;2;1;1
06/01/2022;1;3;223;961;1800;53.4;230;4.8;265714;27;0;15.2;79;96;2883;1260;6403;1656;50.6;270;108;378;70;14;7.1;1583;1.8;401;0.8;178;0;0.3;67;0;0;0;0;grève;False;;1;83;2;1;1
07/01/2022;1;4;221;962;1800;53.4;184;3.4;254614;39;0;11.6;67;96;2727;1512;6991;1993;61.4;253;131;384;59;24;9.5;2100;1.7;376;0.8;177;0;0.3;66;0;0;0;0;hiver;False;;1;83;2;1;1
08/01/2022;1;5;217;977;1800;54.3;187;3.1;197899;24;1;16.0;62;147;3994;1719;6389;1948;54.9;236;98;334;55;37;10.7;2322;1.8;391;0.8;174;0;0.3;65;0;0;0;0;grève;False;;1;83;2;1;1
09/01/2022;1;6;226;971;1800;53.9;220;5.0;190378;37;0;7.4;67;97;4040;1032;5542;1353;60.4;230;77;307;56;13;7.8;1763;2.1;475;0.8;181;0;0.3;68;0;0;0;0;grève;False;;1;83;2;1;1
10/01/2022;1;0;212;986;1800;54.8;212;3.2;179118;29;0;13.3;76;98;3079;1723;7314;1843;69.3;274;113;387;58;18;9.0;1908;3.1;657;0.8;170;0;0.3;64;0;0;0;0;hiver;False;;1;83;2;1;1
11/01/2022;1;1;235;995;1800;55.3;212;2.5;215375;29;0;9.5;63;99;3131;1335;7260;1932;44.5;283;142;425;60;16;11.9;2796;3.7;870;0.8;188;0;0.3;70;0;0;0;0;hiver;False;;1;83;2;1;1
12/01/2022;1;2;241;1012;1800;56.2;223;6.3;252007;41;0;18.0;82;101;3753;1291;7667;2102;65.5;254;126;380;60;13;11.8;2844;4.0;964;0.8;193;0;0.3;72;0;0;0;0;hiver;False;;1;83;2;1;1
13/01/2022;1;3;209;1004;1800;55.8;174;5.2;234441;21;0;15.6;52;100;3712;1264;7865;1960;65.3;244;108;352;58;16;8.6;1797;3.3;690;0.8;167;0;0.3;63;0;0;0;0;grève;False;;1;83;2;1;1
14/01/2022;1;4;226;1007;1800;55.9;208;7.2;262092;25;0;16.9;71;100;3098;1249;7779;2141;60.4;254;122;376;60;9;5.7;1288;1.9;429;0.8;181;0;0.3;68;0;0;0;0;grève;False;;1;83;2;1;1
15/01/2022;1;5;258;1033;1800;57.4;300;5.7;270771;37;0;12.2;77;103;2556;1076;6871;1871;64.3;230;97;327;59;17;9.9;2554;2.2;568;0.8;206;0;0.3;77;0;0;0;0;grève;False;;1;83;2;1;1
16/01/2022;1;6;245;1045;1800;58.1;288;2.6;196552;27;0;17.6;83;104;2619;1074;8761;1946;49.6;202;116;318;49;10;6.9;1690;1.8;441;0.8;196;0;0.3;74;0;0;0;0;grève;False;;1;83;2;1;1
17/01/2022;1;0;224;1053;1800;58.5;209;4.6;195894;35;0;10.3;77;105;3684;1417;6638;2064;49.0;247;129;376;61;17;9.7;2173;1.8;403;0.8;179;0;0.3;67;0;0;0;0;grève;False;;1;83;2;1;1
18/01/2022;1;1;234;1052;1800;58.4;240;3.0;196534;30;0;11.0;71;105;2944;1520;6938;1747;49.7;243;116;359;54;14;7.5;1755;2.9;679;0.8;187;0;0.3;70;0;0;0;0;grève;False;;1;83;2;1;1
19/01/2022;1;2;235;1048;1800;58.2;273;2.0;222153;32;0;14.4;67;104;2916;1085;8506;1528;62.0;243;118;361;56;19;10.0;2350;3.8;893;0.8;188;0;0.3;70;0;0;0;0;grève;False;;1;83;2;1;1
20/01/2022;1;3;255;1078;1800;59.9;204;3.8;255138;33;0;11.5;62;107;3265;1095;6628;2195;50.1;226;103;329;59;14;7.6;1938;3.2;816;0.8;204;0;0.3;76;0;0;0;0;grève;False;;1;83;2;1;1
21/01/2022;1;4;262;1101;1800;61.2;294;6.0;214148;31;0;18.3;59;110;2944;1265;6767;1920;45.9;261;116;377;54;17;11.6;3039;3.5;917;0.8;210;0;0.3;79;0;0;0;0;grève;False;;1;83;2;1;1
22/01/2022;1;5;211;1071;1800;59.5;248;4.9;198212;37;0;13.7;77;107;3506;1144;7791;1924;54.2;237;103;340;57;16;6.0;1266;2.8;591;0.8;169;0;0.3;63;0;0;0;0;grève;False;;1;83;2;1;1
23/01/2022;1;6;263;1083;1800;60.2;220;2.4;229250;34;0;11.4;76;108;2733;1259;7777;1870;54.1;214;106;320;48;16;5.5;1446;2.7;710;0.8;210;0;0.3;79;0;0;0;0;grève;False;;1;83;2;1;1
24/01/2022;1;0;273;1114;1800;61.9;236;3.8;289060;53;0;11.1;77;111;2633;1127;6837;1754;50.6;255;120;375;58;17;10.5;2866;3.8;1037;0.8;218;0;0.3;82;0;0;0;0;grève;False;;1;83;2;1;1
25/01/2022;1;1;241;1119;1800;62.2;285;4.3;237556;41;0;18.8;68;111;2704;949;6401;1538;45.3;247;125;372;54;9;7.8;1880;3.3;795;0.8;193;0;0.3;72;0;0;0;0;grève;False;;1;83;2;1;1
26/01/2022;1;2;247;1126;1800;62.6;250;2.0;246537;41;0;6.0;68;112;3378;1353;6707;1663;44.5;253;137;390;49;14;8.3;2050;2.6;642;0.8;198;0;0.3;74;0;0;0;0;hiver;False;;1;83;2;1;1
27/01/2022;1;3;251;1124;1800;62.4;202;5.6;243740;42;0;12.3;79;112;3034;1134;7420;2142;50.6;241;116;357;54;13;11.5;2886;2.3;577;0.8;201;0;0.3;75;0;0;0;0;grève;False;;1;83;2;1;1
28/01/2022;1;4;279;1135;1800;63.1;251;4.2;329892;33;0;22.1;66;113;2914;1368;6415;1603;57.1;242;128;370;56;19;9.1;2539;1.7;474;0.8;223;0;0.3;84;0;0;0;0;grève;False;;1;83;2;1;1
29/01/2022;1;5;276;1176;1800;65.3;270;2.4;244507;41;0;15.3;73;117;2282;1132;6314;1732;46.9;231;90;321;53;11;9.6;2650;3.6;994;0.8;221;0;0.3;83;0;0;0;0;grève;False;;1;83;2;1;1
30/01/2022;1;6;258;1173;1800;65.2;277;2.3;259720;48;0;19.7;66;117;3283;1083;6158;2087;41.7;210;98;308;55;19;5.1;1316;1.9;490;0.8;206;0;0.3;77;0;0;0;0;grève;False;;1;83;2;1;1
31/01/2022;1;0;257;1163;1800;64.6;280;6.2;281263;44;0;18.7;76;116;3100;1222;7870;1712;53.0;243;134;377;55;12;9.7;2493;2.8;720;0.8;206;0;0.3;77;0;0;0;0;grève;False;;1;83;2;1;1
01/02/2022;2;1;236;1160;1800;64.4;282;3.9;241366;47;0;16.4;82;116;3477;1540;7070;1540;57.8;227;125;352;49;9;7.7;1817;3.1;732;0.8;189;0;0.3;71;0;0;0;0;grève;False;;1;35;2;1;1
02/02/2022;2;2;266;1172;1800;65.1;243;6.3;311648;58;0;10.6;69;117;3044;1570;6715;1703;40.2;265;123;388;60;14;8.2;2181;3.4;904;0.8;213;0;0.3;80;0;0;0;0;hiver;False;;1;35;2;1;1
03/02/2022;2;3;274;1187;1800;65.9;278;6.9;260625;60;0;12.1;76;118;2951;1296;7255;1462;40.9;254;119;373;56;16;10.7;2932;1.7;466;0.8;219;0;0.3;82;0;0;0;0;grève;False;;1;35;2;1;1
04/02/2022;2;4;279;1187;1800;65.9;282;6.0;274946;60;0;12.2;90;118;1857;1045;5562;1187;55.7;242;120;362;55;16;8.7;2427;1.5;418;0.8;223;0;0.3;84;0;1;0;0;grève;False;;1;35;2;1;1
05/02/2022;2;5;311;1209;1800;67.2;299;3.7;259812;54;0;19.6;72;120;3080;1073;6301;1685;34.2;244;91;335;58;17;11.9;3701;3.3;1026;0.8;249;5;0.3;93;2;0;0;0;grève;False;Vacances d'hiver;1;35;2;1;1
06/02/2022;2;6;260;1210;1800;67.2;225;2.0;271336;54;0;20.5;70;121;2259;1200;8084;1623;59.5;236;94;330;55;16;10.6;2756;2.6;676;0.8;208;0;0.3;78;0;0;0;0;grève;False;Vacances d'hiver;1;35;2;1;1
07/02/2022;2;0;288;1230;1800;68.3;300;5.0;263602;63;0;14.5;88;123;3214;1105;6492;800;35.8;227;102;329;59;20;10.1;2909;2.0;576;0.8;230;3;0.3;86;0;0;0;0;grève;False;Vacances d'hiver;1;35;2;1;1
08/02/2022;2;1;231;1227;1800;68.2;263;7.6;199613;53;0;17.8;67;122;3115;1256;7403;1921;46.3;275;129;404;59;14;9.1;2102;4.0;924;0.8;185;0;0.3;69;0;0;0;0;hiver;False;Vacances d'hiver;1;35;2;1;1
09/02/2022;2;2;320;1262;1800;70.1;300;4.4;325700;41;0;18.3;56;126;1636;846;6317;1479;42.6;265;153;418;66;20;7.9;2528;3.5;1120;0.8;256;0;0.3;96;0;1;0;0;hiver;False;Vacances d'hiver;1;35;2;1;1
10/02/2022;2;3;272;1261;1800;70.1;283;2.0;275515;68;0;18.7;81;126;2780;1379;7585;2225;45.0;259;137;396;53;14;5.4;1469;2.9;789;0.8;218;0;0.3;82;0;0;0;0;hiver;False;Vacances d'hiver;1;35;2;1;1
11/02/2022;2;4;259;1248;1800;69.3;230;3.5;215060;57;0;15.5;72;124;2177;1395;7052;1703;49.1;252;122;374;54;22;5.1;1321;3.3;855;0.8;207;0;0.3;78;0;0;0;0;grève;False;Vacances d'hiver;1;35;2;1;1
12/02/2022;2;5;270;1221;1800;67.8;274;4.2;291407;58;0;25.2;63;122;3393;1194;8734;1970;52.6;227;93;320;58;16;5.3;1431;1.9;513;0.8;216;0;0.3;81;0;0;0;0;grève;False;Vacances d'hiver;1;35;2;1;1
13/02/2022;2;6;294;1243;1800;69.1;300;2.9;308556;59;0;21.5;74;124;2390;1369;6657;1723;42.6;223;97;320;55;12;11.7;3440;3.9;1147;0.8;235;12;0.3;88;0;0;0;0;grève;False;Vacances d'hiver;1;35;2;1;1
14/02/2022;2;0;262;1227;1800;68.2;263;2.0;229409;65;0;19.2;86;122;2383;1332;6507;1513;45.3;271;127;398;59;19;7.3;1913;4.0;1048;0.8;210;0;0.3;79;0;0;0;0;hiver;False;Vacances d'hiver;1;35;2;1;1
15/02/2022;2;1;280;1258;1800;69.9;300;4.4;276577;62;0;16.9;88;125;3090;936;7849;1704;53.5;273;119;392;61;14;9.9;2772;3.1;868;0.8;224;0;0.3;84;0;0;0;0;hiver;False;Vacances d'hiver;1;35;2;1;1
16/02/2022;2;2;266;1223;1800;67.9;277;3.3;289442;65;0;15.8;53;122;2850;1131;6639;1620;53.6;268;115;383;59;14;9.2;2447;3.2;851;0.8;213;0;0.3;80;0;0;0;0;hiver;False;Vacances d'hiver;1;35;2;1;1
17/02/2022;2;3;290;1235;1800;68.6;275;7.2;293415;69;0;20.9;84;123;2940;1426;6040;1343;48.1;270;107;377;62;23;9.0;2610;3.3;957;0.8;232;0;0.3;87;0;0;0;0;grève;False;Vacances d'hiver;1;35;2;1;1
